1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
11912.9181,11912.9181,11912.9181,11941.2891,11941.2891,11941.2891,11941.2891,11941.2891,11941.2891,11929.7135,11929.7135,11929.7135,11929.7135,11929.7135,11929.7135,11952.9553,11952.9553,11952.9553,11952.9553,11952.9553
11952.9553,11965.2932,11965.2932,11965.2932,11965.2932,11965.2932,11965.2932,11950.5358,11950.5358,11950.5358,11950.5358,11950.5358,11950.5358,11965.9520,11965.9520,11965.9520,11965.9520,11965.9520,11965.9520,11961.7451
11961.7451,11961.7451,11961.7451,11961.7451,11961.7451,11953.8460,11953.8460,11953.8460,11953.8460,11953.8460,11956.4877,11956.4877,11956.4877,11956.4877,11956.4877,11956.4877,11977.3462,11977.3462,11977.3462,11977.3462
11977.3462,11977.3462,11981.2816,11981.2816,11981.2816,11981.2816,11981.2816,11981.2816,11995.8837,11995.8837,11995.8837,11995.8837,11995.8837,11995.8837,11992.0508,11992.0508,11992.0508,11992.0508,11992.0508,11992.0508
11992.0943,11992.0943,11992.0943,11992.0943,11992.0943,11992.0943,11977.3073,11977.3073,11977.3073,11977.3073,11977.3073,11977.3073,11966.6896,11966.6896,11966.6896,11966.6896,11966.6896,11966.6896,11966.0213,11966.0213
11966.0213,11966.0213,11966.0213,11966.0213,11965.6351,11965.6351,11965.6351,11965.6351,11965.6351,11965.6351,11932.1134,11932.1134,11932.1134,11932.1134,11932.1134,11932.1134,11965.6266,11965.6266,11965.6266,11965.6266
11989.8081,11989.8081,11989.8081,11989.8081,11989.8081,11989.8081,11989.8081,11989.8081,11995.7403,11995.7403,11995.7403,11995.7403,11995.7403,11988.7634,11988.7634,11988.7634,11988.7634,11988.7634,11988.7634,11990.6123
11990.6123,11990.6123,11990.6123,11990.6123,11990.6123,11992.7628,11992.7628,11992.7628,11992.7628,11992.7628,11992.7628,11994.0409,11994.0409,11994.0409,11994.0409,11994.0409,11994.0409,11993.7908,11993.7908,11993.7908
11993.7908,11993.7908,11993.7908,11996.7212,11996.7212,11996.7212,11996.7212,11996.7212,11996.7212,11994.9649,11994.9649,11994.9649,11994.9649,11994.9649,11994.9649,11999.5514,11999.5514,11999.5514,11999.5514,11999.5514
11999.5514,12009.8961,12009.8961,12009.8961,12009.8961,12009.8961,12009.8961,12034.6300,12034.6300,12034.6300,12034.6300,12034.6300,12034.6300,12029.4533,12029.4533,12029.4533,12029.4533,12029.4533,12029.4533,12033.8408
12033.8408,12033.8408,12033.8408,12033.8408,12033.8408,12036.8459,12036.8459,12036.8459,12036.8459,12036.8459,12047.9536,12047.9536,12047.9536,12047.9536,12047.9536,12047.9536,12047.7017,12047.7017,12047.7017,12047.7017
12047.7017,12047.7017,12046.8709,12046.8709,12046.8709,12046.8709,12046.8709,12046.8709,12039.2166,12039.2166,12039.2166,12039.2166,12039.2166,12039.2166,12042.4593,12042.4593,12042.4593,12042.4593,12042.4593,12042.4593
12037.1413,12037.1413,12037.1413,12037.1413,12037.1413,12037.1413,12033.3326,12033.3326,12033.3326,12033.3326,12033.3326,12033.3326,12033.4171,12033.4171,12033.4171,12033.4171,12048.2205,12048.2205,12048.2205,12048.2205
12048.2205,12048.2205,12056.7140,12056.7140,12056.7140,12056.7140,12056.7140,12056.7140,12056.7140,12056.7140,12050.7303,12050.7303,12050.7303,12050.7303,12050.7303,12050.7303,12056.3960,12056.3960,12056.3960,12056.3960
12047.9578,12047.9578,12047.9578,12047.9578,12047.9578,12047.9578,12042.1796,12042.1796,12042.1796,12042.1796,12042.1796,12042.1796,12035.2655,12035.2655,12035.2655,12035.2655,12035.2655,12035.2655,12028.3998,12028.3998
12028.3998,12028.3998,12028.3998,12028.3998,12011.3099,12011.3099,12011.3099,12011.3099,12011.3099,12011.3099,12011.8192,12011.8192,12011.8192,12011.8192,12011.8192,12011.8192,12010.9893,12010.9893,12010.9893,12010.9893
12010.9893,12010.9893,12020.3574,12020.3574,12020.3574,12020.3574,12020.3574,12020.3574,12020.6007,12020.6007,12020.6007,12020.6007,12020.6007,12020.6007,12033.1366,12033.1366,12033.1366,12033.1366,12033.1366,12033.1366
12040.5571,12040.5571,12040.5571,12040.5571,12040.5571,12031.4160,12031.4160,12031.4160,12031.4160,12031.4160,12031.4160,12025.9599,12025.9599,12025.9599,12025.9599,12025.9599,12025.9599,12013.3515,12013.3515,12013.3515
12013.3515,12013.3515,12013.3515,12015.2427,12015.2427,12015.2427,12015.2427,12015.2427,12015.2427,12018.4831,12018.4831,12018.4831,12018.4831,12018.4831,12018.4831,12013.5907,12013.5907,12013.5907,12013.5907,12013.5907
12013.5907,12004.4664,12004.4664,12004.4664,12004.4664,12004.4664,12004.4664,12006.6973,12006.6973,12006.6973,12006.6973,12006.6973,12006.6973,11994.4576,11994.4576,11994.4576,11994.4576,11994.4576,11994.4576,11973.2668
11973.2668,11973.2668,11973.2668,11973.2668,11973.2668,11954.1479,11954.1479,11954.1479,11954.1479,11954.1479,11969.0913,11969.0913,11969.0913,11969.0913,11969.0913,11969.0913,11959.5833,11959.5833,11959.5833,11959.5833
11959.5833,11959.5833,11941.2407,11941.2407,11941.2407,11941.2407,11941.2407,11941.2407,11953.0808,11953.0808,11953.0808,11953.0808,11953.0808,11953.0808,11939.5710,11939.5710,11939.5710,11939.5710,11939.5710,11939.5710
11961.2657,11961.2657,11961.2657,11961.2657,11961.2657,11961.2657,11968.9764,11968.9764,11968.9764,11968.9764,11968.9764,11968.9764,11968.1703,11968.1703,11968.1703,11968.1703,11968.1703,11968.1703,11926.9221,11926.9221
11926.9221,11926.9221,11926.9221,11926.9221,11946.1615,11946.1615,11946.1615,11946.1615,11946.1615,11946.1615,11954.3480,11954.3480,11954.3480,11954.3480,11954.3480,11954.3480,11961.2018,11961.2018,11961.2018,11961.2018
11961.2018,11961.2018,11951.3769,11951.3769,11951.3769,11951.3769,11951.3769,11957.1957,11957.1957,11957.1957,11957.1957,11957.1957,11957.1957,11942.2794,11942.2794,11942.2794,11942.2794,11942.2794,11942.2794,11918.4149
11918.4149,11918.4149,11918.4149,11918.4149,11918.4149,11907.1947,11907.1947,11907.1947,11907.1947,11907.1947,11907.1947,11887.8798,11887.8798,11887.8798,11887.8798,11887.8798,11887.8798,11874.5194,11874.5194,11874.5194
11874.5194,11874.5194,11874.5194,11898.1157,11898.1157,11898.1157,11898.1157,11898.1157,11898.1157,11899.8042,11899.8042,11899.8042,11899.8042,11899.8042,11899.8042,11925.5598,11925.5598,11925.5598,11925.5598,11925.5598
11925.5598,11940.4751,11940.4751,11940.4751,11940.4751,11940.4751,11940.4751,11941.7242,11941.7242,11941.7242,11941.7242,11941.7242,11941.7242,11955.5355,11955.5355,11955.5355,11955.5355,11955.5355,11955.5355,11972.7063
11972.7063,11972.7063,11972.7063,11972.7063,11972.7063,11974.8943,11974.8943,11974.8943,11974.8943,11974.8943,11965.2780,11965.2780,11965.2780,11965.2780,11965.2780,11965.2780,11965.2780,11965.1235,11965.1235,11965.1235
11965.1235,11965.1235,11963.8479,11963.8479,11963.8479,11963.8479,11963.8479,11963.8479,11966.0672,11966.0672,11966.0672,11966.0672,11966.0672,11966.0672,11970.9135,11970.9135,11970.9135,11970.9135,11970.9135,11970.9135
11978.6124,11978.6124,11978.6124,11978.6124,11978.6124,11978.6124,11978.6124,11977.3831,11977.3831,11977.3831,11977.3831,11977.3831,11977.3831,11973.2936,11973.2936,11973.2936,11973.2936,11973.2936,11972.0413,11972.0413
11972.0413,11972.0413,11972.0413,11972.0413,11972.0413,11969.1441,11969.1441,11969.1441,11969.1441,11969.1441,11969.1441,11959.4149,11959.4149,11959.4149,11959.4149,11959.4149,11968.9078,11968.9078,11968.9078,11968.9078
11968.9078,11968.2245,11968.2245,11968.2245,11968.2245,11968.2245,11968.2245,11968.2245,11978.8373,11978.8373,11978.8373,11978.8373,11978.8373,11978.8373,11985.8729,11985.8729,11985.8729,11985.8729,11985.8729,11985.8729
11994.5144,11994.5144,11994.5144,11994.5144,11994.5144,12001.9471,12001.9471,12001.9471,12001.9471,12001.9471,12001.9471,11992.8542,11992.8542,11992.8542,11992.8542,11992.8542,11992.8542,11994.0940,11994.0940,11994.0940
11994.0940,11994.0940,11994.0940,11994.0940,11993.5563,11993.5563,11993.5563,11993.5563,11993.5563,11990.3250,11990.3250,11990.3250,11990.3250,11990.3250,11990.3250,11990.3250,12004.3434,12004.3434,12004.3434,12004.3434
12004.3434,12000.4569,12000.4569,12000.4569,12000.4569,12000.4569,12000.4569,11999.6171,11999.6171,11999.6171,11999.6171,11999.6171,11999.6171,12000.7595,12000.7595,12000.7595,12000.7595,12000.7595,12000.7595,12001.9650
12001.9650,12001.9650,12001.9650,12001.9650,12001.9650,12003.4639,12003.4639,12003.4639,12003.4639,12003.4639,12003.4639,12017.2227,12017.2227,12017.2227,12017.2227,12017.2227,12017.2227,12019.4491,12019.4491,12019.4491
12019.4491,12019.4491,12019.4491,12006.3957,12006.3957,12006.3957,12006.3957,12006.3957,12006.3957,12003.7158,12003.7158,12003.7158,12003.7158,12003.7158,12003.7719,12003.7719,12003.7719,12003.7719,12003.7719,12003.7719
11996.1196,11996.1196,11996.1196,11996.1196,11996.1196,11996.1196,11987.7394,11987.7394,11987.7394,11987.7394,11987.7394,11987.7394,11986.4819,11986.4819,11986.4819,11986.4819,11986.4819,11986.4819,11998.5964,11998.5964
11998.5964,11998.5964,11998.5964,11998.5964,11995.7750,11995.7750,11995.7750,11995.7750,11995.7750,11995.7750,11999.7296,11999.7296,11999.7296,11999.7296,11999.7296,11999.7296,12001.8575,12001.8575,12001.8575,12001.8575
12001.8575,12001.8575,12006.3219,12006.3219,12006.3219,12006.3219,12006.3219,12006.3219,12003.7821,12003.7821,12003.7821,12003.7821,12003.7821,12003.7821,12006.2094,12006.2094,12006.2094,12006.2094,12006.2094,12006.2094
11997.5127,11997.5127,11997.5127,11997.5127,11997.5127,11988.7248,11988.7248,11988.7248,11988.7248,11988.7248,11988.7248,11986.1417,11986.1417,11986.1417,11986.1417,11986.1417,11986.1417,11990.0766,11990.0766,11990.0766
11990.0766,11990.0766,11990.0766,11995.9466,11995.9466,11995.9466,11995.9466,11995.9466,11995.9466,11995.9466,12002.4536,12002.4536,12002.4536,12002.4536,12002.4536,12002.4536,12013.0578,12013.0578,12013.0578,12013.0578
12013.0578,12017.9615,12017.9615,12017.9615,12017.9615,12017.9615,12017.9615,12034.7924,12034.7924,12034.7924,12034.7924,12034.7924,12034.7924,12048.9764,12048.9764,12048.9764,12048.9764,12048.9764,12048.9764,12043.4357
12043.4357,12043.4357,12043.4357,12043.4357,12043.4357,12045.4196,12045.4196,12045.4196,12045.4196,12045.4196,12045.4196,12035.5112,12035.5112,12035.5112,12035.5112,12035.5112,12035.5112,12039.9720,12039.9720,12039.9720
12039.9720,12039.9720,12039.9720,12044.6170,12044.6170,12044.6170,12044.6170,12044.6170,12044.6170,12036.5433,12036.5433,12036.5433,12036.5433,12036.5433,12021.9500,12021.9500,12021.9500,12021.9500,12021.9500,12021.9500
12019.7273,12019.7273,12019.7273,12019.7273,12019.7273,12019.7273,12010.1684,12010.1684,12010.1684,12010.1684,12010.1684,12010.1684,12012.0913,12012.0913,12012.0913,12012.0913,12012.0913,12012.0913,12011.0086,12011.0086
12011.0086,12011.0086,12011.0086,12011.0086,12011.0086,12011.0659,12011.0659,12011.0659,12011.0659,12011.0659,12006.2017,12006.2017,12006.2017,12006.2017,12006.2017,12006.2017,12004.8254,12004.8254,12004.8254,12004.8254
12004.8254,12004.8254,12019.1822,12019.1822,12019.1822,12019.1822,12019.1822,12019.1822,12017.5907,12017.5907,12017.5907,12017.5907,12017.5907,12017.5907,12019.4304,12019.4304,12019.4304,12019.4304,12019.4304,12019.4304
12011.0995,12011.0995,12011.0995,12011.0995,12011.0995,12011.0995,12000.7855,12000.7855,12000.7855,12000.7855,12000.7855,12003.9715,12003.9715,12003.9715,12003.9715,12003.9715,12003.9715,11996.8452,11996.8452,11996.8452
11996.8452,11996.8452,11996.8452,11991.1963,11991.1963,11991.1963,11991.1963,11991.1963,11991.1963,11990.4042,11990.4042,11990.4042,11990.4042,11990.4042,11990.4042,11992.6755,11992.6755,11992.6755,11992.6755,11992.6755
11992.6755,11991.7257,11991.7257,11991.7257,11991.7257,11991.7257,11991.7257,11993.4067,11993.4067,11993.4067,11993.4067,11993.4067,11993.4067,12011.2313,12011.2313,12011.2313,12011.2313,12011.2313,12011.2313,12023.6335
12023.6335,12023.6335,12023.6335,12023.6335,12023.6335,12034.4442,12034.4442,12034.4442,12034.4442,12034.4442,12034.4442,12030.6300,12030.6300,12030.6300,12030.6300,12030.6300,12030.6300,12024.9738,12024.9738,12024.9738
12024.9738,12024.9738,12024.9738,12016.6052,12016.6052,12016.6052,12016.6052,12016.6052,12016.6008,12016.6008,12016.6008,12016.6008,12016.6008,12016.6008,12015.6495,12015.6495,12015.6495,12015.6495,12015.6495,12015.6495
12014.6392,12014.6392,12014.6392,12014.6392,12014.6392,12014.6392,12023.9130,12023.9130,12023.9130,12023.9130,12023.9130,12023.9130,12040.3716,12040.3716,12040.3716,12040.3716,12040.3716,12040.3716,12033.5873,12033.5873
12033.5873,12033.5873,12033.5873,12033.5873,12031.8669,12031.8669,12031.8669,12031.8669,12031.8669,12031.8669,12028.4017,12028.4017,12028.4017,12028.4017,12028.4017,12028.4017,12031.2249,12031.2249,12031.2249,12031.2249
12031.2249,12031.2249,12027.8797,12027.8797,12027.8797,12027.8797,12027.8797,12027.8797,12026.8198,12026.8198,12026.8198,12026.8198,12026.8198,12026.8198,12011.8901,12011.8901,12011.8901,12011.8901,12011.8901,12011.8901
12005.4426,12005.4426,12005.4426,12005.4426,12005.4426,12002.1270,12002.1270,12002.1270,12002.1270,12002.1270,12002.1270,12000.0123,12000.0123,12000.0123,12000.0123,12000.0123,12000.0123,12000.0123,11998.3138,11998.3138
11998.3138,11998.3138,11998.3138,12002.9496,12002.9496,12002.9496,12002.9496,12002.9496,12002.9496,12002.9496,12002.3150,12002.3150,12002.3150,12002.3150,12002.3150,12002.3150,11999.0279,11999.0279,11999.0279,11999.0279
11999.0279,12007.3937,12007.3937,12007.3937,12007.3937,12007.3937,12007.3937,11989.1576,11989.1576,11989.1576,11989.1576,11989.1576,11989.1576,11976.7406,11976.7406,11976.7406,11976.7406,11976.7406,11976.7406,11979.5659
11979.5659,11979.5659,11979.5659,11979.5659,11979.5659,11989.0998,11989.0998,11989.0998,11989.0998,11989.0998,11989.0998,11995.2343,11995.2343,11995.2343,11995.2343,11995.2343,11994.4938,11994.4938,11994.4938,11994.4938
11994.4938,11994.4938,11994.1242,11994.1242,11994.1242,11994.1242,11994.1242,11994.1242,11994.1242,11995.0187,11995.0187,11995.0187,11995.0187,11995.0187,11995.0187,11999.0019,11999.0019,11999.0019,11999.0019,11999.0019
11999.0019,11996.4689,11996.4689,11996.4689,11996.4689,11996.4689,11996.4689,11989.0375,11989.0375,11989.0375,11989.0375,11989.0375,11981.9148,11981.9148,11981.9148,11981.9148,11981.9148,11981.9148,11981.9148,11978.2985
11978.2985,11978.2985,11978.2985,11978.2985,11977.2761,11977.2761,11977.2761,11977.2761,11977.2761,11977.2761,11990.1052,11990.1052,11990.1052,11990.1052,11990.1052,11990.1052,11997.6342,11997.6342,11997.6342,11997.6342
11997.6342,11997.6342,12012.6357,12012.6357,12012.6357,12012.6357,12012.6357,12012.6357,12013.4637,12013.4637,12013.4637,12013.4637,12013.4637,12013.4637,12011.4495,12011.4495,12011.4495,12011.4495,12011.4495,12010.6481
12010.6481,12010.6481,12010.6481,12010.6481,12010.6481,12010.6481,12009.8258,12009.8258,12009.8258,12009.8258,12009.8258,12009.8258,12006.6819,12006.6819,12006.6819,12006.6819,12006.6819,12008.5242,12008.5242,12008.5242
12008.5242,12008.5242,12008.5242,12008.5242,12008.3412,12008.3412,12008.3412,12008.3412,12008.3412,12008.3412,12003.2178,12003.2178,12003.2178,12003.2178,12003.2178,11999.3224,11999.3224,11999.3224,11999.3224,11999.3224
11999.3224,12002.1785,12002.1785,12002.1785,12002.1785,12002.1785,12002.1785,12007.1772,12007.1772,12007.1772,12007.1772,12007.1772,12007.1772,12009.5984,12009.5984,12009.5984,12009.5984,12009.5984,12009.5984,12013.2673
12013.2673,12013.2673,12013.2673,12013.2673,12013.2673,12015.4047,12015.4047,12015.4047,12015.4047,12015.4047,12016.7875,12016.7875,12016.7875,12016.7875,12016.7875,12016.7875,12019.5210,12019.5210,12019.5210,12019.5210
12019.5210,12019.5210,12019.0859,12019.0859,12019.0859,12019.0859,12019.0859,12019.0859,12019.0859,12012.6374,12012.6374,12012.6374,12012.6374,12012.6374,12009.8456,12009.8456,12009.8456,12009.8456,12009.8456,12009.8456
12011.2043,12011.2043,12011.2043,12011.2043,12011.2043,12011.2043,12011.2283,12011.2283,12011.2283,12011.2283,12011.2283,12011.2283,12012.2051,12012.2051,12012.2051,12012.2051,12012.2051,12012.2051,12011.9863,12011.9863
12011.9863,12011.9863,12011.9863,12011.9863,12004.9450,12004.9450,12004.9450,12004.9450,12004.9450,12004.9450,12001.8250,12001.8250,12001.8250,12001.8250,12001.8250,12001.8250,11999.7826,11999.7826,11999.7826,11999.7826
11999.7826,11999.7826,11999.8164,11999.8164,11999.8164,11999.8164,11999.8164,11996.2088,11996.2088,11996.2088,11996.2088,11996.2088,11996.2088,11996.6004,11996.6004,11996.6004,11996.6004,11996.6004,11996.6004,11998.7573
11998.7573,11998.7573,11998.7573,11998.7573,11998.7573,11994.1107,11994.1107,11994.1107,11994.1107,11994.1107,11994.1107,11996.9042,11996.9042,11996.9042,11996.9042,11996.9042,11996.9042,11998.6374,11998.6374,11998.6374
11998.6374,11998.6374,11998.6374,11986.8215,11986.8215,11986.8215,11986.8215,11986.8215,11986.8215,11993.2244,11993.2244,11993.2244,11993.2244,11993.2244,11993.2244,11990.8486,11990.8486,11990.8486,11990.8486,11990.8486
11990.8486,11999.3563,11999.3563,11999.3563,11999.3563,11999.3563,11999.3563,11995.4464,11995.4464,11995.4464,11995.4464,11995.4464,11995.4464,11996.9615,11996.9615,11996.9615,11996.9615,11996.9615,11993.3098,11993.3098
11993.3098,11993.3098,11993.3098,11993.3098,11995.8870,11995.8870,11995.8870,11995.8870,11995.8870,11995.8870,12002.7312,12002.7312,12002.7312,12002.7312,12002.7312,12002.7312,12007.0035,12007.0035,12007.0035,12007.0035
12007.0035,12007.0035,12013.9916,12013.9916,12013.9916,12013.9916,12013.9916,12013.9916,12016.8956,12016.8956,12016.8956,12016.8956,12016.8956,12016.8956,12018.0295,12018.0295,12018.0295,12018.0295,12018.0295,12018.0295
12025.4340,12025.4340,12025.4340,12025.4340,12025.4340,12025.4340,12028.5150,12028.5150,12028.5150,12028.5150,12028.5150,12028.5150,12026.4731,12026.4731,12026.4731,12026.4731,12026.4731,12026.4731,12021.1519,12021.1519
