1,1.0002083572757767
2,0.9997318393958018
3,0.999767191879868
4,1.0008094807576826
5,1.0014742041472935
6,1.0010520927404345
7,1.0006296843837428
8,1.0016336893648008
9,1.0018693579964473
10,1.0012352769623047
11,1.0006677483545148
12,1.0002219038986162
13,1.0001374854780039
14,0.9993445345279895
15,0.9988776485228424
16,0.9950351913402588
17,0.9945696028558436
18,0.9932556695435956
19,0.9930610368589821
20,0.993236118635629
21,0.992705115375393
22,0.9935017326146944
23,0.9938470544636143
24,0.99426513291246
25,0.9937041512446202
26,0.9933956237949232
27,0.9943608411197052
28,0.9940902199822297
29,0.9940725997799333
30,0.9935143135872739
31,0.9942061702422332
32,0.9942519295846513
33,0.9952469172764485
34,0.9954408817282823
35,0.9953316181407438
36,0.9956202208572398
37,0.9959052354600166
38,0.9958900103232987
39,0.9963209280907778
40,0.9965572276237569
41,0.9964458139933217
42,0.9966755484132998
43,0.9966196087678402
44,0.9958604661672052
45,0.9964752025740794
46,0.9967726209558945
47,0.9970863015368499
48,0.997523282295866
49,0.9970709266714323
50,0.9979311603134616
51,0.9981464322335722
52,0.9976989019334946
53,0.9976487736096211
54,0.9970877079734926
55,0.997044135683764
56,0.9972756863165294
57,0.997156751324388
58,0.9983757684443916
59,0.999727752014236
60,1.000155771356666
61,1.0002996937072883
62,1.0010491443651397
63,1.0003554217902229
64,1.0003364096634142
65,1.0003591204790672
66,1.0000242358530018
67,1.0001554459015376
68,0.9996470933712542
69,0.9994574180141632
70,0.9990806043739684
71,0.9999872125529715
72,1.000154031667445
73,0.9996812476042617
74,0.9994364347700445
75,0.9993889655970596
76,0.9992964307199106
77,0.9991453675461748
78,1.0019917627070618
79,1.0017965086301452
80,1.0020502543451009
81,1.0020635583432234
82,1.0021076535889695
83,1.0031566300725177
84,1.003527024218381
85,1.0032135508625342
86,1.0024452045691872
87,1.0036496146100375
88,1.002641619832371
89,1.0027861509485096
90,1.0035961393139092
91,1.0035378856177937
92,1.003918683243101
93,1.0035011188663248
94,1.00395173026263
95,1.0039413689076655
96,1.0038167139749963
97,1.0037172172119004
98,1.00386211907075
99,1.0031990204749244
100,1.0036390687984942
