1,12225.4188
2,12224.646805015818
3,12224.646805015818
4,12224.646805015818
5,12224.646805015818
6,12224.646805015818
7,12224.646805015818
8,12273.677777717852
9,12273.677777717852
10,12264.263899121159
11,12264.263899121159
12,12264.263899121159
13,12264.263899121159
14,12278.322704516266
15,12278.322704516266
16,12280.2822177416
17,12280.2822177416
18,12250.289572001408
19,12272.321556305329
20,12263.547208522907
21,12262.526919742208
22,12262.526919742208
23,12258.215752147798
24,12279.600627010854
25,12279.600627010854
26,12279.600627010854
27,12279.600627010854
28,12279.600627010854
29,12279.344572513257
30,12284.039810419441
31,12284.039810419441
32,12283.78297430179
33,12283.78297430179
34,12283.78297430179
35,12283.78297430179
36,12283.78297430179
37,12282.934284247382
38,12282.934284247382
39,12282.934284247382
40,12282.934284247382
41,12282.934284247382
42,12273.176973834466
43,12273.176973834466
44,12273.176973834466
45,12280.213568414387
46,12280.213568414387
47,12280.213568414387
48,12306.792515703508
49,12324.467798665833
50,12324.467798665833
51,12324.467798665833
52,12324.467798665833
53,12324.467798665833
54,12324.467798665833
55,12324.467798665833
56,12324.467798665833
57,12325.705815803938
58,12327.98936767889
59,12327.98936767889
60,12327.98936767889
61,12330.175477653858
62,12330.175477653858
63,12330.175477653858
64,12341.069220813184
65,12335.394202457952
66,12335.394202457952
67,12335.394202457952
68,12334.282361815931
69,12334.282361815931
70,12334.282361815931
71,12326.95996885665
72,12329.295021429543
73,12342.025638207757
74,12342.025638207757
75,12342.025638207757
76,12335.071367416205
77,12335.071367416205
78,12335.071367416205
79,12335.071367416205
80,12335.071367416205
81,12335.071367416205
82,12334.30988830549
83,12338.405757130362
84,12338.405757130362
85,12346.15346704582
86,12346.15346704582
87,12346.15346704582
88,12346.15346704582
89,12349.92518371332
90,12352.734463688494
91,12352.734463688494
92,12352.509461011787
93,12352.509461011787
94,12354.73035082791
95,12356.515246188166
96,12356.515246188166
97,12356.515246188166
98,12360.913473492157
99,12360.913473492157
100,12360.913473492157
